"PlotID","Date","Transect","PtNum","OverstorySp","PercentCoverage","UnderstorySp"
"ANN01",4/20/2011 0:00:00,1.00,3.00,"TODI",5,
"ANN01",4/20/2011 0:00:00,1.00,5.00,"OPEN",10,
"ANN01",4/20/2011 0:00:00,1.00,5.00,"PSME",45,
"ANN01",4/20/2011 0:00:00,1.00,5.00,"UMCA",45,
"ANN01",4/20/2011 0:00:00,1.00,7.00,"OPEN",10,"UMCA"
"ANN01",4/20/2011 0:00:00,1.00,7.00,"PSME",75,
"ANN01",4/20/2011 0:00:00,1.00,7.00,"UMCA",15,
"ANN01",4/20/2011 0:00:00,1.00,9.00,"OPEN",5,"LOSP"
"ANN01",4/20/2011 0:00:00,1.00,9.00,"UMCA",95,
"ANN01",4/20/2011 0:00:00,1.00,11.00,"OPEN",20,"LOSP"
"ANN01",4/20/2011 0:00:00,1.00,11.00,"UMCA",80,
"ANN01",4/20/2011 0:00:00,2.00,1.00,"OPEN",10,"UMCA"
"ANN01",4/20/2011 0:00:00,2.00,1.00,"PSME",90,
"ANN01",4/20/2011 0:00:00,2.00,3.00,"OPEN",5,
"ANN01",4/20/2011 0:00:00,2.00,3.00,"PSME",95,
"ANN01",4/20/2011 0:00:00,2.00,5.00,"OPEN",10,"TODI"
"ANN01",4/20/2011 0:00:00,2.00,5.00,"PSME",10,
"ANN01",4/20/2011 0:00:00,2.00,5.00,"UMCA",80,
"ANN01",4/20/2011 0:00:00,2.00,7.00,"OPEN",60,
"ANN01",4/20/2011 0:00:00,2.00,7.00,"PSME",30,
"ANN01",4/20/2011 0:00:00,2.00,7.00,"UMCA",10,
"ANN01",4/20/2011 0:00:00,2.00,9.00,"OPEN",10,
"ANN01",4/20/2011 0:00:00,2.00,9.00,"PSME",45,
"ANN01",4/20/2011 0:00:00,2.00,9.00,"UMCA",45,
"ANN01",4/20/2011 0:00:00,2.00,11.00,"OPEN",5,
"ANN01",4/20/2011 0:00:00,2.00,11.00,"UMCA",95,
"ANN01",4/20/2011 0:00:00,3.00,1.00,"OPEN",10,"LOSP"
"ANN01",4/20/2011 0:00:00,3.00,1.00,"PSME",90,
"ANN01",4/20/2011 0:00:00,3.00,3.00,"OPEN",10,
"ANN01",4/20/2011 0:00:00,3.00,3.00,"PSME",80,
"ANN01",4/20/2011 0:00:00,3.00,3.00,"UMCA",10,
"ANN01",4/20/2011 0:00:00,3.00,5.00,"OPEN",20,
"ANN01",4/20/2011 0:00:00,3.00,5.00,"PSME",40,
"ANN01",4/20/2011 0:00:00,3.00,5.00,"UMCA",40,
"ANN01",4/20/2011 0:00:00,3.00,7.00,"OPEN",40,
"ANN01",4/20/2011 0:00:00,3.00,7.00,"PSME",30,
"ANN01",4/20/2011 0:00:00,3.00,7.00,"UMCA",30,
"ANN01",4/20/2011 0:00:00,3.00,9.00,"OPEN",5,
"ANN01",4/20/2011 0:00:00,3.00,9.00,"PSME",5,
"ANN01",4/20/2011 0:00:00,3.00,9.00,"UMCA",90,
"ANN01",4/20/2011 0:00:00,3.00,11.00,"OPEN",10,
"ANN01",4/20/2011 0:00:00,3.00,11.00,"UMCA",90,
"ANN01",4/20/2011 0:00:00,4.00,1.00,"OPEN",40,
"ANN01",4/20/2011 0:00:00,4.00,1.00,"PSME",60,
"ANN01",4/20/2011 0:00:00,4.00,3.00,"OPEN",50,
"ANN01",4/20/2011 0:00:00,4.00,3.00,"PSME",40,
"ANN01",4/20/2011 0:00:00,4.00,3.00,"UMCA",10,
"ANN01",4/20/2011 0:00:00,4.00,5.00,"OPEN",10,
"ANN01",4/20/2011 0:00:00,4.00,5.00,"PSME",10,
"ANN01",4/20/2011 0:00:00,4.00,5.00,"UMCA",80,
"ANN01",4/20/2011 0:00:00,4.00,7.00,"OPEN",5,"TODI"
"ANN01",4/20/2011 0:00:00,4.00,7.00,"UMCA",95,
"ANN01",4/20/2011 0:00:00,4.00,9.00,"OPEN",35,
"ANN01",4/20/2011 0:00:00,4.00,9.00,"PSME",60,
"ANN01",4/20/2011 0:00:00,4.00,9.00,"UMCA",5,
"ANN01",4/20/2011 0:00:00,4.00,11.00,"OPEN",5,
"ANN01",4/20/2011 0:00:00,4.00,11.00,"UMCA",95,
"ANN01",4/20/2011 0:00:00,5.00,1.00,"OPEN",10,"TODI"
"ANN01",4/20/2011 0:00:00,5.00,1.00,"PSME",80,"LOSP"
"ANN01",4/20/2011 0:00:00,5.00,1.00,"UMCA",10,
"ANN01",4/20/2011 0:00:00,5.00,3.00,"OPEN",60,"TODI"
"ANN01",4/20/2011 0:00:00,5.00,3.00,"PSME",20,
"ANN01",4/20/2011 0:00:00,5.00,3.00,"UMCA",20,"LOSP"
"ANN01",4/20/2011 0:00:00,5.00,5.00,"OPEN",5,"UMCA"
"ANN01",4/20/2011 0:00:00,5.00,5.00,"UMCA",95,"TODI"
"ANN01",4/20/2011 0:00:00,5.00,7.00,"OPEN",10,
"ANN01",4/20/2011 0:00:00,5.00,7.00,"PSME",80,
"ANN01",4/20/2011 0:00:00,5.00,7.00,"UMCA",10,
"ANN01",4/20/2011 0:00:00,5.00,9.00,"OPEN",5,"TODI"
"ANN01",4/20/2011 0:00:00,5.00,9.00,"PSME",5,
"ANN01",4/20/2011 0:00:00,5.00,9.00,"UMCA",90,
"ANN01",4/20/2011 0:00:00,5.00,11.00,"OPEN",5,"TODI"
"ANN01",4/20/2011 0:00:00,5.00,11.00,"UMCA",95,
"ANN02",8/12/2003 0:00:00,1.00,1.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,1.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,1.00,3.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,3.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,1.00,3.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,5.00,,,"UMCA"
"ANN02",8/12/2003 0:00:00,1.00,5.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,5.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,1.00,5.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,7.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,1.00,7.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,7.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,9.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,11.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,1.00,11.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,11.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,13.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,13.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,15.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,15.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,17.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,17.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,19.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,19.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,1.00,19.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,1.00,21.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,21.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,1.00,23.00,"PSME",,
"ANN02",8/12/2003 0:00:00,1.00,23.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,2.00,1.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,2.00,1.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,1.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,2.00,3.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,3.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,2.00,5.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,5.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,2.00,7.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,9.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,11.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,11.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,2.00,13.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,13.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,2.00,15.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,15.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,2.00,15.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,2.00,17.00,,,"PSME"
"ANN02",8/12/2003 0:00:00,2.00,17.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,17.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,2.00,17.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,2.00,19.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,19.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,2.00,21.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,21.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,2.00,23.00,"PSME",,
"ANN02",8/12/2003 0:00:00,2.00,23.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,3.00,1.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,1.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,3.00,3.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,3.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,3.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,3.00,5.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,5.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,7.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,7.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,9.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,9.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,11.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,11.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,13.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,13.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,15.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,15.00,,,"TODI"
"ANN02",8/12/2003 0:00:00,3.00,15.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,15.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,3.00,17.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,17.00,,,"PSME"
"ANN02",8/12/2003 0:00:00,3.00,17.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,17.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,3.00,19.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,19.00,,,"UMCA"
"ANN02",8/12/2003 0:00:00,3.00,19.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,19.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,3.00,21.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,21.00,,,"PSME"
"ANN02",8/12/2003 0:00:00,3.00,21.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,21.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,3.00,23.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,3.00,23.00,,,"UMCA"
"ANN02",8/12/2003 0:00:00,3.00,23.00,"PSME",,
"ANN02",8/12/2003 0:00:00,3.00,23.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,4.00,1.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,1.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,4.00,3.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,4.00,3.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,3.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,4.00,5.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,5.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,4.00,7.00,,,"UMCA"
"ANN02",8/12/2003 0:00:00,4.00,7.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,9.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,11.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,4.00,11.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,13.00,,,"TODI"
"ANN02",8/12/2003 0:00:00,4.00,13.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,15.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,4.00,15.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,17.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,4.00,17.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,19.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,4.00,19.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,19.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,4.00,21.00,,,"PSME"
"ANN02",8/12/2003 0:00:00,4.00,21.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,21.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,4.00,21.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,4.00,23.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,4.00,23.00,,,"MIAU"
"ANN02",8/12/2003 0:00:00,4.00,23.00,"PSME",,
"ANN02",8/12/2003 0:00:00,4.00,23.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,5.00,1.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,1.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,5.00,3.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,3.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,5.00,5.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,5.00,5.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,5.00,"QUKE",,
"ANN02",8/12/2003 0:00:00,5.00,5.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,5.00,7.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,7.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,5.00,9.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,5.00,9.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,11.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,13.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,15.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,15.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,5.00,17.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,19.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,21.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,21.00,"UMCA",,
"ANN02",8/12/2003 0:00:00,5.00,23.00,,,"LOHI"
"ANN02",8/12/2003 0:00:00,5.00,23.00,"PSME",,
"ANN02",8/12/2003 0:00:00,5.00,23.00,"UMCA",,
"ANN02",4/20/2011 0:00:00,1.00,1.00,"OPEN",39,
"ANN02",4/20/2011 0:00:00,1.00,1.00,"PSME",10,
"ANN02",4/20/2011 0:00:00,1.00,1.00,"QUKE",10,
"ANN02",4/20/2011 0:00:00,1.00,1.00,"TODI",1,
"ANN02",4/20/2011 0:00:00,1.00,1.00,"UMCA",40,
"ANN02",4/20/2011 0:00:00,1.00,3.00,"OPEN",20,"LOSP"
"ANN02",4/20/2011 0:00:00,1.00,3.00,"QUKE",40,
"ANN02",4/20/2011 0:00:00,1.00,3.00,"UMCA",40,
"ANN02",4/20/2011 0:00:00,1.00,5.00,"OPEN",10,"TODI"
"ANN02",4/20/2011 0:00:00,1.00,5.00,"PSME",25,
"ANN02",4/20/2011 0:00:00,1.00,5.00,"QUKE",20,
"ANN02",4/20/2011 0:00:00,1.00,5.00,"TODI",25,
"ANN02",4/20/2011 0:00:00,1.00,5.00,"UMCA",20,
"ANN02",4/20/2011 0:00:00,1.00,7.00,"OPEN",5,"TODI"
"ANN02",4/20/2011 0:00:00,1.00,7.00,"PSME",5,
"ANN02",4/20/2011 0:00:00,1.00,7.00,"UMCA",90,
"ANN02",4/20/2011 0:00:00,1.00,9.00,"OPEN",10,"LOHI"
"ANN02",4/20/2011 0:00:00,1.00,9.00,"PSME",10,
"ANN02",4/20/2011 0:00:00,1.00,9.00,"UMCA",80,
"ANN02",4/20/2011 0:00:00,1.00,11.00,"OPEN",10,"LOSP"
"ANN02",4/20/2011 0:00:00,1.00,11.00,"PSME",45,
"ANN02",4/20/2011 0:00:00,1.00,11.00,"UMCA",45,
"ANN02",4/20/2011 0:00:00,2.00,1.00,"OPEN",5,
"ANN02",4/20/2011 0:00:00,2.00,1.00,"UMCA",95,
"ANN02",4/20/2011 0:00:00,2.00,3.00,"OPEN",5,"TODI"
"ANN02",4/20/2011 0:00:00,2.00,3.00,"PSME",80,"LOSP"
"ANN02",4/20/2011 0:00:00,2.00,3.00,"QUKE",5,
"ANN02",4/20/2011 0:00:00,2.00,3.00,"UMCA",10,
"ANN02",4/20/2011 0:00:00,2.00,5.00,"OPEN",5,"TODI"
"ANN02",4/20/2011 0:00:00,2.00,5.00,"PSME",60,
"ANN02",4/20/2011 0:00:00,2.00,5.00,"QUKE",5,"LOSP"
"ANN02",4/20/2011 0:00:00,2.00,5.00,"UMCA",30,
"ANN02",4/20/2011 0:00:00,2.00,7.00,"OPEN",5,"TODI"
"ANN02",4/20/2011 0:00:00,2.00,7.00,"PSME",90,"LOSP"
"ANN02",4/20/2011 0:00:00,2.00,7.00,"QUKE",5,
"ANN02",4/20/2011 0:00:00,2.00,9.00,,,"LOSP"
"ANN02",4/20/2011 0:00:00,2.00,9.00,"OPEN",5,"TODI"
"ANN02",4/20/2011 0:00:00,2.00,9.00,"PSME",95,"UMCA"
"ANN02",4/20/2011 0:00:00,2.00,11.00,"OPEN",10,"LOSP"
"ANN02",4/20/2011 0:00:00,2.00,11.00,"PSME",45,
